source,target
43916,28149
43916,57053
43916,9467
43916,44016
58559,59651
58559,33597
58559,63597
58559,57053
58559,36815
9467,28149
9467,43916
9467,57053
9467,12460
9467,16128
16128,57512
16128,43916
16128,12497
16128,9467
16128,18040
66002,26686
66002,13572
66002,64429
66002,26987
66002,39782
14552,62644
14552,26582
14552,53751
14552,32811
14552,48368
30698,1805
30698,27910
30698,37529
30698,25417
30698,64603
1793,48698
1793,39937
1793,8264
1793,7471
1793,27299
53101,8264
53101,56701
50906,8264
50906,56171
39937,4705
39937,16792
39937,58452
39937,1793
39937,36883
21255,30542
21255,61386
21255,53762
21255,41466
21255,27702
9954,54990
9954,53762
9954,3261
9954,59045
9954,39229
30542,21255
30542,35291
30542,63528
30542,20317
30542,7273
63528,34308
63528,607
63528,30542
63528,35389
63528,7273
8343,50386
8343,26830
8343,43617
8343,8809
8343,46681
43617,50386
43617,8343
43617,18787
43617,46681
43617,8809
46681,24021
46681,44944
46681,50386
46681,8343
46681,43617
63168,21594
63168,22680
63168,26897
63168,7018
63168,38310
26105,35601
26105,32546
26105,7021
26105,65199
26105,57882
35601,26105
35601,7021
35601,49682
35601,60309
35601,32546
7021,35601
7021,26105
7021,29140
7021,32546
7021,49682
59871,22120
59871,67300
59871,24306
59871,57231
59871,47627
34371,49269
34371,57240
34371,346
34371,38147
34371,52850
61109,1290
61109,61705
61109,14510
61109,66474
61109,20119
11932,23554
11932,30279
11932,16550
11932,35775
11932,40416
21400,49107
21400,45979
21400,26880
21400,41441
21400,57836
16599,45147
16599,20471
16599,14351
16599,23041
16599,17665
21350,12466
21350,56510
21350,49069
21350,16388
21350,40017
31744,31357
31744,56510
31744,248
31744,17433
12466,21350
12466,15672
12466,27632
12466,56510
12466,46449
13521,28064
13521,36124
13521,40958
13521,39751
13521,43853
65663,56937
65663,12646
65663,15705
65663,67036
65663,57763
56937,19720
56937,12646
56937,65663
56937,67036
56937,11143
9298,23573
9298,36824
9298,12875
9298,61024
9298,58110
28266,4855
28266,60477
28266,21807
28266,51827
28266,20075
41875,9812
41875,28722
41875,607
41875,61378
41875,13245
9812,28722
9812,41875
9812,61378
9812,47478
9812,19363
32110,48691
32110,36284
32110,66267
32110,49544
32110,22667
23408,21733
23408,35082
23408,40993
23408,27768
23408,56334
22487,23408
22487,21733
22487,13474
22487,36682
22487,35082
44607,36682
44607,5336
44607,3632
44607,56175
44607,53502
805,38615
805,61559
805,39437
805,8986
805,24140
36682,24393
36682,21733
36682,44607
36682,22487
36682,23408
37948,64980
37948,18078
37948,33101
37948,12487
37948,61797
46009,2840
46009,3758
46009,29337
46009,61126
46009,36640
11559,53130
11559,66843
11559,48660
11559,43001
11559,11375
11375,65176
11375,43654
11375,60703
11375,53130
11375,26409
43001,17053
43001,19386
43001,53130
43001,36358
43001,11559
34019,13163
34019,2158
34019,34074
34019,53130
34019,11559
52889,38893
52889,44077
52889,15832
52889,3598
52889,40859
22544,6041
22544,45118
22544,18272
22544,14879
22544,41577
41577,58408
41577,57934
41577,6041
41577,22544
41577,32110
33859,6571
33859,17860
33859,61437
33859,24832
33859,11964
56792,66626
56792,2867
56792,52175
56792,55666
56792,16337
57488,57446
57488,17325
57488,7290
57488,46245
57488,2295
5673,40240
5673,4374
5673,21746
5673,64785
5673,5185
29087,25280
29087,61797
29087,27681
29087,12474
29087,30132
57515,15681
57515,42718
57515,21553
57515,7942
57515,51296
3342,51296
3342,50231
3342,45137
3342,21969
3342,47748
7238,63762
7238,61945
7238,49836
7238,30025
7238,19553
42597,30025
42597,49741
42597,57549
42597,31348
42597,30477
60925,29422
60925,14297
60925,23354
60925,10238
60925,37550
30025,57549
30025,42597
30025,31348
30025,64562
30025,30477
15944,67037
15944,42597
15944,49084
15944,63762
15944,66950
19952,27412
19952,10276
19952,57850
19952,56920
29784,35138
29784,57850
29784,55825
29784,22747
29784,15762
56920,50603
56920,57850
56920,66461
56920,10276
56920,39614
10276,19952
10276,21664
10276,57850
10276,27412
10276,56920
22357,66461
22357,39703
22357,57850
22357,56920
22357,21255
30066,29956
30066,11376
30066,38516
30066,18597
30066,64047
15071,25491
15071,38516
15071,3894
15071,28420
15071,43336
14857,38516
14857,13697
14857,23566
14857,65320
14857,45329
29956,30066
29956,11376
29956,18597
29956,9219
29956,52986
11376,30066
11376,29956
11376,12556
11376,64047
11376,18597
30715,24825
30715,50528
30715,61865
30715,38041
30715,42733
24825,30715
24825,40476
24825,50528
24825,42733
24825,54793
61865,30715
61865,50528
61865,42733
61865,38041
61865,63479
22577,9266
22577,50129
22577,24821
22577,21333
22577,44195
9266,22577
9266,50129
9266,44195
9266,21333
9266,48320
21333,44195
21333,50129
21333,22577
21333,35488
21333,9266
50129,22577
50129,24821
50129,44195
50129,9266
50129,21333
57782,9710
57782,9620
57782,37821
57782,54557
57782,11815
37135,58840
37135,19939
37135,54719
37135,66570
37135,26050
26050,37135
26050,58840
26050,9620
26050,10845
26050,21929
60319,67292
60319,59702
60319,64129
60319,64678
60319,9620
49374,37195
49374,22906
49374,61135
49374,28413
49374,20834
9854,50411
9854,2828
9854,64351
9854,17204
9854,14809
26918,46973
26918,44887
26918,42076
26918,55632
26918,15755
33271,48053
33271,58919
33271,62558
33271,17132
33271,32479
36423,17846
36423,62614
36423,47477
36423,33747
36423,2982
4641,43989
4641,34461
4641,56603
4641,38475
4641,55414
57480,25207
57480,63251
57480,348
57480,46578
57480,23519
2103,6550
2103,15104
2103,34528
2103,25207
2103,30405
33944,54797
33944,48917
33944,30119
33944,27440
33944,25207
27021,25207
27021,49708
51084,49234
51084,56866
51084,25207
51084,13464
51084,884
58439,22894
58439,43931
58439,33089
58439,19850
58439,63728
31142,147
31142,16060
31142,52192
31142,58280
31142,52489
23468,33869
23468,34868
23468,8955
23468,65813
23468,48936
19977,22092
19977,33089
19977,55906
19977,9796
19977,53320
10625,54464
10625,12062
10625,2382
10625,33556
10625,13846
2960,44979
2960,2205
2960,1268
2960,13846
2960,27681
41646,66289
41646,65527
41646,59666
41646,30093
41646,4516
37356,19495
37356,10178
37356,38117
37356,22826
37356,6837
19961,18401
19961,8146
19961,65461
19961,4455
19961,26310
62049,41223
62049,43018
62049,51982
62049,50689
62049,6837
53766,59355
53766,52057
53766,13245
53766,48878
53766,6837
693,26317
693,21684
693,24863
693,33902
693,56690
63997,61601
63997,26772
63997,45769
63997,44098
63997,24863
24384,46464
24384,36799
24384,24882
24384,32825
24384,50170
10758,34350
10758,44788
10758,4727
10758,41359
10758,5446
42979,63897
42979,66226
42979,44788
42979,656
42979,42066
33636,38251
33636,53706
33636,3982
33636,35063
33636,35116
51648,45394
51648,43044
51648,50331
51648,20493
51648,23404
19259,63764
19259,15907
19259,3727
19259,13329
19259,11477
42797,27819
42797,38981
42797,54661
42797,18525
42797,44549
15907,58195
15907,19259
15907,3727
15907,22550
15907,17509
50468,53151
50468,44722
50468,19652
50468,47159
50468,37882
3560,3001
3560,19259
3560,8858
3560,1788
3560,14382
66807,44363
66807,65718
66807,63345
66807,67162
66807,19562
632,33101
632,4332
632,12185
632,55935
632,31707
713,65771
713,57144
713,63880
713,36665
713,1415
65771,11315
65771,17980
65771,9246
65771,56898
65771,57153
50330,2253
50330,45467
50330,64087
50330,10530
50330,47476
17490,48728
17490,49270
17490,56845
17490,9220
17490,2341
12056,16483
12056,18240
12056,46859
12056,9673
12056,48460
9739,37848
9739,60598
9739,38531
9739,23413
9739,971
66028,63736
66028,29773
66028,56248
66028,11520
66028,63007
57156,2033
57156,58569
57156,21073
57156,22982
57156,30268
2033,57156
2033,28276
2033,58569
2033,26210
2033,10196
33397,20265
33397,26133
33397,34059
33397,57156
33397,19189
51317,20831
51317,6796
51317,15565
51317,51622
51317,23409
51622,32587
51622,23409
51622,16219
51622,64999
51622,55502
16585,46450
16585,6796
16585,56100
16585,15673
16585,13835
32587,51622
32587,18688
32587,35596
32587,49544
32587,22722
21733,40993
21733,23408
21733,35082
21733,24393
21733,36682
66382,54152
66382,21828
66382,1864
66382,37611
66382,5831
40993,21733
40993,24393
40993,23408
40993,27768
40993,35082
4003,40993
4003,21733
4003,23408
4003,38435
4003,16875
13068,50845
13068,37908
13068,41737
13068,63502
13068,38280
21497,41737
21497,32477
21497,41376
12556,29956
12556,30066
12556,11376
12556,9219
12556,18597
14241,4587
14241,61959
14241,37532
14241,34375
14241,1090
18788,17
18788,15857
18788,51143
18788,27223
29666,5907
29666,37097
29666,21689
29666,10384
29666,17
43769,21611
43769,17
43769,48898
5907,29666
5907,38827
5907,47321
5907,30146
5907,5815
24843,36667
24843,4129
24843,67323
24843,46052
24843,9354
45199,54306
45199,29334
45199,29588
45199,36667
45199,67323
36445,2778
36445,3255
36445,27152
36445,41878
36445,19218
54306,6094
54306,3073
54306,9005
54306,34265
54306,45199
17556,24843
17556,29588
17556,36445
17556,18328
17556,49312
9534,1434
9534,11927
9534,40511
9534,25389
9534,32025
10870,40511
10870,32356
10870,10120
10870,29077
10870,59472
40393,1768
40393,37711
40393,63454
40393,28387
40393,44925
3981,9233
3981,18397
3981,31204
3981,50746
3981,51443
9233,65720
9233,34481
9233,18945
9233,41878
9233,44685
50746,23770
50746,18397
50746,1933
50746,54074
50746,3981
28723,62079
28723,12542
28723,18397
28723,24277
28723,64600
62079,64600
62079,24277
62079,28723
62079,12542
62079,43061
56814,11850
56814,9662
56814,514
56814,27560
56814,17216
64161,30062
64161,35253
64161,65496
64161,32943
64161,55545
35253,63806
35253,65496
35253,50239
35253,30062
35253,3648
47233,5772
47233,44927
47233,55992
47233,27522
47233,5187
65496,26553
65496,50239
65496,35253
65496,63806
65496,11607
5772,47233
5772,44927
5772,38799
5772,27522
5772,55992
4661,33990
4661,62559
4661,7709
4661,34438
4661,20097
15354,24348
15354,34438
15354,33961
15354,41628
15354,9225
58186,13410
58186,9991
58186,34438
58186,29744
58186,33318
13712,3217
13712,52285
13712,20240
13712,13410
13712,6871
20240,65845
20240,13712
20240,3217
20240,62576
20240,66806
51402,20967
51402,64834
51402,52047
51402,58588
51402,36452
6467,49923
6467,67000
6467,18458
6467,55032
6467,29974
21059,59712
21059,63327
21059,51761
21059,13838
21059,49298
48819,29481
48819,46053
48819,58522
48819,30773
48819,31691
6521,58638
6521,31923
6521,38360
6521,45659
6521,35290
27267,30475
27267,2388
27267,32178
27267,64980
27267,36614
50357,12555
50357,50697
50357,30645
50357,1042
50357,66408
52641,8203
52641,60439
52641,42568
52641,58271
52641,45033
45606,43044
45606,27961
45606,57702
45606,52247
45606,32758
27702,43044
27702,23409
27702,18688
27702,62251
27702,14920
6661,36867
6661,50507
6661,27401
6661,41796
6661,66733
17671,7573
17671,40481
17671,17581
17671,60297
17671,46376
52511,53772
52511,16941
52511,22608
52511,6818
52511,24865
55278,13490
55278,24627
55278,34269
55278,63652
55278,22360
44931,2488
44931,66318
44931,25045
44931,32719
44931,38740
13178,66153
13178,24733
13178,5716
13178,13490
13178,36870
34269,25098
34269,35649
34269,22360
34269,28445
34269,34841
36497,29236
36497,44090
36497,12551
36497,21818
36497,67248
3724,10479
3724,10968
3724,20435
3724,13407
3724,61519
13407,37217
13407,3724
13407,20435
13407,47754
48729,20435
53610,54752
53610,11952
53610,20435
53610,38493
38969,22323
38969,37746
38969,53064
38969,1566
38969,26475
53064,38969
53064,1514
53064,22323
53064,8702
53064,39283
22323,38969
22323,53064
22323,40736
22323,39283
22323,45323
36698,49333
36698,15648
36698,50969
36698,38969
36698,24857
24873,12989
24873,25665
24873,65837
24873,27643
24873,54963
30255,17519
30255,27836
30255,50212
30255,11332
30255,10657
41752,24904
41752,6479
41752,51577
41752,17519
41752,36162
18652,44970
18652,65636
18652,25732
18652,29680
18652,55306
29958,65500
29958,47144
29958,22529
29958,4435
29958,53975
52260,65789
52260,22201
52260,17519
52260,57167
52260,48153
37399,18383
37399,64128
37399,20786
37399,43062
37399,9802
2245,3928
2245,4988
2245,20786
2245,43503
2245,11506
33999,8711
33999,5336
33999,9998
33999,44607
33999,30045
28192,44542
28192,49985
28192,49844
28192,65597
28192,33982
50917,3127
50917,35241
50917,40701
50917,43469
50917,20786
7880,2098
7880,58145
7880,32683
7880,59364
7880,56920
27201,66088
27201,18336
27201,53513
27201,36543
27201,7795
10462,25966
10462,34202
10462,64219
10462,50971
10462,39336
25966,10462
25966,38626
25966,47453
25966,34202
25966,39336
39449,33200
39449,50832
39449,48677
39449,30540
39449,23560
47807,40836
47807,9028
47807,66094
47807,17293
47807,10400
16060,52192
16060,52489
16060,4492
16060,31142
16060,147
10144,4492
10144,36364
10144,16060
10144,34401
10144,24224
52192,16060
52192,31142
52192,19157
52192,147
52192,4492
29928,2480
29928,57619
29928,4492
29928,1268
29928,11194
56424,61093
56424,33490
56424,25791
56424,55081
56424,15151
40889,37887
40889,41929
40889,47721
40889,26732
40889,62203
28546,15689
28546,334
28546,66683
28546,48878
28546,19293
19293,40585
19293,24110
19293,52192
19293,13615
19293,55968
27774,14872
27774,14928
27774,30689
27774,334
27774,58080
65980,52641
65980,58271
65980,8203
65980,29051
65980,60439
12194,52286
12194,47615
12194,43171
12194,30428
12194,8558
17735,48632
17735,33153
17735,23116
17735,65452
17735,12875
23116,33153
23116,15146
23116,25622
23116,17735
23116,65452
12460,175
12460,56902
12460,64410
12460,9467
12460,22092
29637,44445
29637,48306
29637,2410
29637,6997
29637,54036
67062,53525
67062,27870
67062,40644
67062,53493
67062,55720
36542,38493
36542,33909
36542,33101
36542,5780
36542,53225
22138,58248
22138,16429
22138,59018
22138,62233
22138,20004
10569,15337
10569,17438
10569,19263
10569,6529
10569,21689
19239,16490
19239,23158
19239,10128
19239,21515
19239,38524
39885,20364
39885,67067
39885,24178
39885,32313
39885,34591
45229,64994
45229,8871
45229,55487
45229,17905
45229,16763
8249,55487
8249,1481
36160,55487
48495,27207
48495,58338
48495,868
48495,5410
48495,22760
13846,42538
13846,8796
13846,27681
13846,3606
13846,12275
24305,66519
24305,56064
24305,5968
24305,43172
24305,49010
5011,23819
5011,22201
5011,31302
5011,11425
5011,4691
57167,27559
57167,64546
57167,38693
57167,43640
57167,28366
23819,5011
23819,31302
23819,11425
23819,4691
23819,8837
27559,57167
27559,64546
27559,38693
27559,57144
27559,12291
32088,36353
32088,759
32088,59481
32088,32559
32088,4951
12387,59365
12387,3160
12387,2030
12387,13323
12387,60008
38170,9357
38170,26988
38170,63549
38170,44097
38170,48830
62110,5562
62110,53066
62110,41907
24228,48788
24228,5562
24228,17980
24228,59185
24228,52221
32865,64441
32865,67019
32865,32468
32865,7034
32865,55404
54241,5562
54241,11591
54241,41430
51603,13106
51603,23254
51603,53092
51603,406
51603,52898
13106,51603
13106,30391
13106,23254
13106,21801
13106,51676
30477,31348
30477,12989
30477,11884
30477,474
30477,47598
31348,30477
31348,11884
31348,12989
31348,24873
31348,66998
41052,53513
41052,64636
41052,38365
41052,28108
41052,18336
19047,2106
19047,7795
19047,62828
19047,21831
19047,31895
21851,52610
21851,59616
21851,23878
21851,24716
21851,31895
1333,39293
1333,31895
1333,31208
1333,23850
1333,53513
40704,1485
40704,20746
40704,21426
40704,16388
40704,26404
36525,13157
36525,64231
36525,62433
36525,48947
36525,51298
36316,61218
36316,15444
36316,31217
36316,4898
36316,1485
13157,36525
13157,62433
13157,64231
13157,51298
13157,43343
47864,48301
47864,36770
4683,9210
4683,49292
4683,57872
4683,49758
4683,26739
56105,10792
56105,43075
56105,13154
33780,47851
33780,44167
33780,57143
33780,10792
33780,57190
43075,1268
43075,64850
43075,61797
43075,10792
43075,24882
3798,59576
3798,51150
3798,10792
3798,45538
3798,756
45798,64179
45798,37498
45798,57394
45798,17677
45798,5488
48724,8902
48724,4467
48724,45009
48724,23714
48724,62558
6366,37610
6366,46678
6366,20656
6366,40304
6366,55890
13950,23192
13950,44564
13950,58155
13950,21640
13950,14363
63724,64810
63724,36272
63724,20018
63724,6498
63724,67049
58155,13950
58155,38278
58155,23192
58155,3554
58155,60941
59515,38160
59515,23960
59515,48525
59515,52561
59515,13260
50694,10061
50694,20699
50694,66611
50694,7078
50694,8953
48525,13260
48525,13783
48525,59515
48525,49047
48525,64242
52557,27056
52557,18917
52557,47971
52557,42989
52557,48097
29324,23984
29324,35320
29324,25544
29324,10397
29324,26961
2885,61665
2885,28989
2885,11078
2885,50973
2885,14273
26620,40035
26620,60881
26620,39390
26620,22864
26620,52590
60881,26620
60881,61508
60881,39390
60881,5499
60881,61411
60211,54119
60211,65566
60211,31549
60211,60777
60211,6619
11078,2885
11078,40552
11078,61665
11078,21774
11078,50973
22157,58282
22044,32783
22044,10966
22044,23396
22044,58282
22044,51296
15468,21614
15468,35956
15468,58282
15468,9979
15468,43321
35900,61728
35900,56194
35900,43511
35900,61645
35900,52910
53595,32783
53595,58282
53595,54977
13179,15494
13179,27681
13179,62453
13179,17370
13179,60502
22930,56917
22930,29087
22930,25964
22930,31289
22930,16093
60522,27287
60522,14091
60522,62453
60522,65236
60522,28563
56917,65771
56917,22930
56917,52221
56917,1415
56917,713
19699,52018
19699,54377
19699,27731
19699,21812
19699,36524
52018,19699
52018,54377
52018,36524
52018,21812
52018,52494
55519,5549
55519,42720
55519,1982
55519,25326
55519,52018
965,19103
965,58113
965,30143
965,21812
965,29038
13239,9507
13239,51792
13239,34898
13239,26906
13239,9568
42996,61662
42996,58008
42996,55923
42996,24903
42996,25809
24903,42996
24903,54351
24903,25809
24903,60854
24903,4520
61662,42996
61662,62811
61662,25809
61662,60259
61662,15277
60854,42996
60854,24903
60854,57856
60854,25809
60854,54158
55923,42996
55923,61662
55923,24903
55923,25809
55923,58008
50296,44865
50296,29726
50296,62701
50296,16089
50296,42425
16089,44865
16089,62701
16089,32516
16089,50296
16089,64867
44865,50296
44865,4014
44865,56083
44865,48841
44865,16089
16196,65342
16196,31962
16196,16035
16196,8602
16196,62701
8602,33186
8602,64731
8602,46059
8602,28137
8602,48976
35401,46847
35401,48926
35401,15258
35401,55726
35401,6322
22802,4334
22802,47944
22802,37820
22802,35442
22802,60451
48926,35401
48926,18280
48926,46847
48926,52958
48926,58522
37820,22802
37820,58875
37820,64149
37820,18404
37820,38658
47944,22802
47944,65755
47944,46847
47944,39763
47944,57587
3265,54821
3265,47506
3265,60001
3265,30103
3265,62168
54821,62168
54821,40745
54821,3265
54821,66709
54821,1077
65484,14890
65484,54821
65484,3265
65484,60001
65484,57628
46566,60528
46566,60001
46566,46754
46566,12275
46566,37851
62168,54821
62168,3265
62168,33166
62168,41006
62168,6240
47442,20264
47442,9129
47442,58069
47442,50704
47442,2226
20264,47442
20264,45181
20264,58069
20264,2226
20264,265
25454,44862
25454,63910
25454,58069
25454,13092
25454,9129
49693,6683
49693,58069
49693,64000
49693,34763
49693,55795
12121,61254
12121,42084
12121,58069
12121,53587
12121,45573
60191,7603
60191,35948
60191,47064
60191,16426
60191,42190
35948,44351
35948,5686
35948,19938
35948,7603
35948,47064
47064,35948
47064,7603
47064,16426
47064,60191
47064,20274
16426,41853
16426,50465
16426,20608
16426,10982
16426,35948
22031,62553
22031,2422
22031,7603
22031,19363
22031,27850
60528,42765
60528,54464
60528,12275
60528,46566
60528,61797
56727,66828
56727,12275
56727,33272
56727,15258
56727,30015
35873,27643
35873,24873
35873,24478
35873,25665
35873,51782
868,22760
868,51191
868,25356
868,18419
868,5410
5410,18419
5410,22760
5410,51191
5410,25356
5410,868
53525,67062
53525,27870
53525,36841
53525,36660
53525,22242
36841,53525
36841,52723
36841,27870
36841,31211
36841,67062
55720,15302
55720,52304
55720,53525
55720,27870
55720,67062
22242,49033
22242,40644
22242,53525
22242,53313
22242,57596
65042,31284
65042,39375
65042,34308
19866,32595
19866,31284
19866,35003
19866,24534
19866,19933
6268,53380
6268,29390
6268,16313
6268,33623
6268,42160
53380,6268
53380,29390
53380,55090
53380,54769
53380,12487
26841,42733
26841,48761
26841,59311
26841,10952
26841,50528
52489,16060
52489,147
52489,31142
52489,52192
52489,4492
20444,9334
20444,27996
20444,15217
20444,65615
20444,52725
62825,59507
62825,19064
62825,65892
62825,7993
62825,12072
35326,59066
35326,54364
35326,29416
35326,31048
35326,66135
20903,48594
20903,59761
20903,14835
20903,61797
20903,40342
2340,28684
2340,33976
2340,15245
2340,13969
2340,48734
31689,15245
31689,35871
31689,28684
31689,4071
31689,12740
48656,16074
48656,20645
48656,2161
48656,63984
48656,51234
53927,56998
53927,29119
53927,28684
53927,35938
53927,2340
59039,19315
59039,6185
59039,8969
59039,21902
59039,23911
902,32239
902,53513
902,3678
902,27201
902,43088
66088,35350
66088,27201
66088,33434
66088,21831
66088,31895
677,18336
677,7795
677,20485
677,66088
677,47984
55509,10755
55509,924
55509,1144
10755,55509
10755,924
10755,60071
10755,1144
10755,63
55378,924
55378,38122
1144,58899
1144,33454
1144,55509
1144,49336
1144,924
15444,36316
15444,57164
15444,61218
15444,2199
15444,12245
31217,35086
31217,36316
31217,38550
31217,15676
31217,61218
30749,66890
30749,46564
30749,652
30749,54871
30749,7635
30647,62921
30647,31097
30647,28665
30647,57787
30647,54653
31109,39965
31109,13727
31109,56029
31109,3895
31109,18172
42501,47964
42501,5155
42501,8253
42501,47904
42501,11718
67274,47964
67274,49990
67274,24735
67274,29553
67274,34031
12370,26811
12370,18203
12370,34596
12370,57018
12370,54096
13069,27334
13069,12833
13069,17956
13069,25241
13069,36790
44030,6897
44030,45900
44030,27334
44030,25241
44030,42958
14566,26811
14566,9057
14566,9073
14566,6089
14566,47038
37259,16589
37259,53569
37259,22959
37259,29934
37259,62414
6811,45433
6811,37368
6811,28627
6811,50803
6811,26189
2794,65100
2794,61440
2794,37259
2794,14311
2794,10783
45433,6811
45433,37368
45433,62414
45433,39731
45433,55416
29934,53569
29934,37259
29934,9247
29934,16589
29934,62414
30009,41419
30009,44428
30009,61380
30009,21512
30009,34631
44428,41419
44428,30009
44428,6125
44428,2466
44428,47192
27518,41419
27518,9562
27518,48132
27518,45931
27518,26564
34596,54096
34596,12370
34596,67162
34596,4332
34596,66837
18203,5924
18203,634
18203,60720
18203,36790
18203,54096
52736,4945
52736,24946
52736,56337
52736,38602
52736,54096
35621,51822
35621,574
35621,55834
35621,34655
35621,54691
53811,22069
53811,31005
53811,46211
53811,55028
53811,13473
11773,38929
11773,22069
11773,29154
11773,52359
11773,50952
55168,22069
55168,52462
55168,17420
55168,37942
55168,55355
38066,38844
38066,13283
38066,22069
38066,48360
38066,11077
54690,38844
54690,38066
54690,22069
54690,17011
54690,61163
61692,18010
61692,38085
61692,42151
61692,44980
61692,18608
18010,42151
18010,61692
18010,43085
18010,41625
18010,21727
6654,43085
6654,26851
6654,42151
6654,21727
6654,6605
26851,42151
26851,6654
26851,18010
26851,21727
26851,44980
47973,12126
47973,2339
47973,51863
47973,61648
47973,49134
64867,46692
64867,39455
64867,33810
64867,13483
64867,57291
21452,45646
21452,26591
21452,10727
21452,41837
21452,28746
30476,27066
30476,22720
30476,32728
30476,1459
30476,28171
1459,40345
1459,27066
1459,30476
1459,11251
1459,37900
22463,27066
22463,1669
22463,12426
22463,8454
22463,36469
36469,27066
36469,1669
36469,22463
36469,51151
36469,23974
28171,30476
28171,27066
28171,40345
28171,37900
28171,1459
18538,14453
18538,15319
18538,64337
18538,42500
18538,64780
18115,28545
18115,40715
18115,29084
18115,44318
18115,27066
64815,41682
64815,22258
64815,30676
64815,64939
64815,23633
9230,13279
9230,38822
32961,43220
32961,29055
32961,34737
32961,23570
32961,54282
43884,13571
43884,21439
43884,7347
43884,20756
43884,34737
32847,15232
32847,37291
32847,46705
32847,7850
32847,60587
11952,53610
11952,20317
11952,52905
11952,16730
11952,20435
41895,47691
41895,62891
41895,15257
41895,26503
41895,5085
46208,52611
46208,41895
46208,37798
46208,53541
46208,15257
36691,15257
1461,54629
1461,15257
55231,11060
55231,28588
55231,48282
55231,36075
55231,7865
1889,46365
1889,31851
1889,66485
1889,31524
1889,14353
339,20041
339,48284
339,16507
339,30064
339,7324
48284,20041
48284,339
48284,21392
48284,34866
48284,27869
4216,5269
4216,27605
4216,36713
4216,29758
4216,23901
65927,59127
65927,41232
65927,47501
65927,1455
65927,261
2260,10597
2260,2736
2260,33945
2260,42980
2260,44633
62300,63053
62300,6573
62300,42880
62300,33542
62300,50213
17761,58773
17761,20041
17761,50213
17761,43752
15769,36286
15769,64524
15769,58773
15769,17953
15769,9216
42984,58773
42984,47198
54691,574
54691,35621
54691,3335
54691,65278
54691,18660
29680,36988
29680,13462
29680,3557
29680,18652
29680,17401
53006,59559
53006,25881
53006,34133
53006,17291
53006,7325
43362,56027
43362,31057
43362,4967
43362,10426
43362,27435
56027,43362
56027,37616
56027,60884
56027,806
56027,51814
66929,63041
66929,28339
66929,31039
66929,31057
66929,58720
27198,18017
27198,16157
27198,63787
19684,24792
19684,63506
19684,27550
19684,18017
1119,18017
1119,13231
1119,18660
27550,19684
27550,54237
27550,63506
27550,24792
27550,18017
64364,51191
64364,22760
64364,2698
64364,60129
64364,53658
47726,60678
30511,3402
30511,60678
9081,9540
9081,45024
9081,31683
9081,17432
9081,18353
64025,44669
64025,15953
64025,52314
64025,12994
64025,14523
57714,13393
57714,9030
57714,5168
57714,33315
57714,63952
63952,57714
63952,26557
63952,56152
63952,5654
63952,47140
26557,63952
26557,56152
26557,5654
26557,33315
26557,23513
26598,9030
26598,659
26598,40169
26598,56152
26598,23513
33315,57714
33315,5654
33315,13393
33315,56152
33315,63952
37999,11589
37999,61656
37999,45021
37999,60073
37999,17529
38103,45021
38103,17529
38103,60778
38103,58864
38103,11589
11589,60073
11589,37999
11589,61656
11589,52906
11589,10977
26608,14491
26608,17529
26608,23450
26608,66
26608,60289
53231,20463
53231,58905
53231,36577
53231,5654
53231,12959
20463,53231
20463,58905
20463,44835
20463,5654
20463,36577
14491,26608
14491,60289
14491,31035
14491,17529
14491,64112
60073,11589
60073,10977
60073,52906
60073,24645
60073,37999
29758,51153
29758,28018
29758,34767
29758,38612
29758,54149
28018,51153
28018,29758
28018,38689
28018,821
28018,31170
60142,51153
60142,22884
60142,821
60142,54872
60142,29758
38612,22884
38612,8054
38612,51153
38612,21618
38612,17772
22884,38612
22884,51153
22884,52527
22884,60142
22884,821
45168,26669
15007,20057
15007,61171
15007,12279
15007,26669
43532,7827
43532,37349
43532,65425
43532,44786
43532,40352
44487,41898
44487,44533
44487,55622
44487,55960
44487,64253
40772,28731
40772,44439
40772,5687
40772,55344
40772,46044
67223,54641
67223,10292
67223,6622
67223,8147
67223,55813
29514,51527
29514,3307
29514,24915
29514,55989
29514,56015
51527,55989
51527,3753
51527,21028
51527,66920
51527,29514
15936,24397
15936,13840
15936,24915
15936,56210
15936,13284
19329,63909
19329,29108
19329,48369
19329,24915
19329,31157
3307,29514
3307,13061
3307,44922
3307,24915
3307,51527
54751,13048
28368,53913
28368,62259
28368,47077
28368,63402
28368,24838
24838,53913
24838,62259
24838,63402
24838,28368
24838,60951
62259,28368
62259,24838
62259,53913
62259,61000
62259,20927
20927,62259
20927,6551
20927,53913
20927,10343
20927,47872
62720,10323
62720,24507
62720,5713
62720,62987
62720,65293
26520,10323
26520,40928
26520,51422
26520,56785
26520,34158
12519,6960
12519,10323
47981,5713
47981,10323
47981,64811
47981,24507
47981,54616
36993,63402
36993,59736
36993,60556
36993,44751
36993,33727
59736,36993
59736,63402
59736,3571
59736,60556
59736,29544
33727,67150
33727,15121
33727,51742
33727,63402
33727,36993
7628,38967
7628,2663
7628,54616
7628,24507
7628,33316
62987,30879
62987,24507
62987,10323
62987,62687
62987,19272
5713,47981
5713,35644
5713,38888
5713,24507
5713,62720
49619,6139
49619,65498
49619,40494
49619,51488
49619,40597
40015,24424
40015,4494
40015,65498
40015,6468
40015,19516
44160,11232
44160,7847
44160,65498
44160,8720
44160,6367
7028,43425
7028,30030
